,movie_title,imdb_score_scaled,budget_scaled,num_voted_users_scaled,movie_facebook_likes_scaled,cast_total_facebook_likes_scaled,num_critic_for_reviews_scaled,gross_scaled,Approved,G,GP,M,NC-17,Not Rated,PG,PG-13,Passed,R,TV-14,TV-G,TV-MA,TV-PG,TV-Y7,Unrated,X,unknown
1925,The Hours ,1.0957480488200482,-0.2519983761580962,0.07517773014412976,-0.3948651125392976,0.08683120703274701,0.2466578476760339,-0.18985486181295813,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1926,She's the Man ,0.028955919796626303,-0.36914169605451347,0.1745931264180194,-0.3948651125392976,0.4618908613277696,-0.4263493841016818,-0.30014453628470067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1928,Anacondas: The Hunt for the Blood Orchid ,-1.5712322737385083,-0.2519983761580962,-0.4672979754613286,-0.3607978082933839,-0.4089390293860844,-0.40202382150730653,-0.33027805063152954,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1930,August Rush ,1.0068487047347634,-0.13485505626167898,-0.025276709481758322,0.4990291679657263,2.006124451984283,0.03583630519144825,-0.3284836509292256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1935,The Sitter ,-0.5933394888003704,,-0.20951335717042233,-0.3948651125392976,-0.3528178787100089,0.019619263461864742,-0.34404960614566665,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1936,Dance Flick ,-2.5491250586766454,-0.2519983761580962,-0.5493484446041071,-0.3622379713008642,-0.32636076481985904,-0.49121755102001585,-0.4126878835336503,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1937,The Shawshank Redemption ,2.607036898269898,-0.2519983761580962,10.857058948511124,4.968500570490845,0.13047542331744502,0.44937086929582776,-0.37468454239877186,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1939,Kingpin ,0.4734526402230524,-0.20514104819952933,-0.18739463692559286,-0.24588273245512696,0.30294774530588425,-0.6614964891806427,-0.4220515190033045,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1940,The Gambler ,-0.3266414565445149,-0.2519983761580962,-0.28858251891759745,-0.3948651125392976,-0.35612501794627766,0.2547663685408256,-0.30093103096843515,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1941,August: Osage County ,0.8290500165641927,-0.2519983761580962,-0.15793470188657835,1.0949586883024087,1.4430589429244076,1.4467189356652137,-0.24366579938046304,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1942,Ice Princess ,-0.3266414565445149,,-0.48431655480844027,-0.350120737720685,-0.533958914151092,-0.6209538848566839,-0.42989958121121075,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1943,A Lot Like Love ,0.2067546079671961,-0.13485505626167898,-0.2224504655727558,-0.3948651125392976,-0.4908658877391054,-0.25607044594105494,-0.46539146268722204,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1945,He Got Game ,0.4734526402230524,-0.2519983761580962,-0.37313891614460754,-0.3948651125392976,1.3240520385889796,-0.7750157812877273,-0.46931214056790516,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1946,Don Juan DeMarco ,0.3845532961377667,-0.2519983761580962,-0.33781144217666065,-0.3948651125392976,2.0660037154288458,-0.8074498647468943,-0.4603133023275092,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1948,Dear John ,-0.05994342428865939,-0.2519983761580962,0.09034233017689126,0.3003859945201654,0.4536731214073442,0.14935559729853282,0.34578263757479794,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1949,The Losers ,0.028955919796626303,-0.2519983761580962,-0.11111663084947232,-0.3948651125392976,0.09770467997623664,0.5628901614029124,-0.4417980025041011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1950,Don't Be Afraid of the Dark ,-0.6822388328856561,-0.2519983761580962,-0.3414379072091258,0.10174282107460454,-0.3581293447561375,1.2521144349102116,-0.43462398697297444,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1951,War ,-0.05994342428865939,-0.2519983761580962,-0.12482113728302033,-0.3948651125392976,1.1361464001646198,-0.19931079988751266,-0.4565906807318595,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1952,Punch-Drunk Love ,0.8290500165641927,-0.2519983761580962,0.1276867706516586,-0.3948651125392976,0.05526305977745453,0.8710139542649991,-0.521786306267486,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1953,EuroTrip ,0.2067546079671961,-0.2519983761580962,0.48226540787088984,-0.3948651125392976,0.1647995199362948,-0.4182408632368901,-0.5228014475558148,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1955,Unaccompanied Minors ,-1.1267355533120822,-0.22856971217881278,-0.5613212121176577,-0.37013403744532525,-0.3237050317967947,-0.5723027596679334,-0.537731851935179,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1956,"Bright Lights, Big City ",-0.6822388328856561,-0.2519983761580962,-0.5788491264412392,-0.3761429934420535,-0.3920525760130153,-0.9371861985835624,-0.5451118292714808,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1958,The Greatest Game Ever Played ,1.0068487047347634,,-0.4669855833424271,-0.3948651125392976,-0.4847526909690329,-0.4668919884256406,-0.5560817911432758,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1959,The Box ,-0.6822388328856561,-0.46285635197164726,-0.10016932442188094,-0.3948651125392976,-0.42216758633115936,1.1629207053975024,-0.5600640121737047,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1960,The Ruins ,-0.4155408006297998,-0.6502856638059149,-0.21046411579316598,-0.3948651125392976,-0.458095144397897,0.7250605786987475,-0.5268489762693901,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1961,The Next Best Thing ,-1.4823329296532226,-0.2519983761580962,-0.5547813510197852,-0.3760933326486921,-0.4205641248832715,-0.4668919884256406,-0.5609299106267644,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1962,My Soul to Take ,-1.3934335855679376,-0.2519983761580962,-0.506903863231622,-0.3948651125392976,-0.4186099062436581,0.13313855556894932,-0.5657552337691033,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1963,The Girl Next Door ,0.3845532961377667,-0.2519983761580962,0.5439560602209147,-0.3948651125392976,-0.5000857910644606,-0.14255115383397038,-0.5664251255164258,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1964,Maximum Risk ,-0.8600375210562259,-0.2519983761580962,-0.5109581696443217,-0.36988573347851833,-0.46385758397624405,-0.7587987395581438,-0.5733147932913418,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1965,Stealing Harvard ,-1.1267355533120822,-0.2519983761580962,-0.5422177549335296,-0.3841880419665987,-0.39215279235350825,-0.7425816978285603,-0.5750126117978396,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1967,Hot Rod ,0.2956539520524818,,-0.2115642793423408,-0.3948651125392976,-0.44241128711074373,-0.2641789668058467,-0.5757486617340027,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1968,Shark Night 3D ,-2.1046283382502193,-0.2519983761580962,-0.4769413843491572,-0.3948651125392976,-0.2975986750983703,0.7088435369691639,-0.5068763558529331,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1969,Angela's Ashes ,0.8290500165641927,-0.2519983761580962,-0.5029378415481769,-0.3948651125392976,-0.48149565990301063,-0.36148121718334775,-0.5880472668701193,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1970,Draft Day ,0.3845532961377667,-0.2519983761580962,-0.3510745249639348,0.3003859945201654,-0.357477938542933,0.12503003470415755,-0.3678571288521327,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1972,The Powerpuff Girls             ,0.7401506724789079,,-0.45764777544048035,-0.36601219159632986,-0.4281805667607389,-1.1074651367441892,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1973,The Conspirator ,0.5623519843083373,-0.2519983761580962,-0.4574304591838532,-0.3948651125392976,0.5147048727675764,0.44937086929582776,-0.6089676991978952,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1974,Lords of Dogtown ,0.6512513283936222,-0.2519983761580962,-0.320202034256844,-0.14656114573234652,0.2886168086153864,-0.19931079988751266,-0.6163541598972763,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1976,Big Trouble in Little China ,0.8290500165641927,-0.2519983761580962,0.00958217630783629,0.5486899613271164,-0.500837413618158,0.2953089728647844,-0.6150774532511701,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1978,Warrior ,1.6291441133317592,-0.2519983761580962,1.638177368003582,3.4290159762877486,0.9420774567999407,1.406176331341255,-0.5795003538931368,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1980,Gettysburg ,1.184647392905334,-0.2519983761580962,-0.46935568876626665,-0.3948651125392976,-0.44015641944965145,-0.9858373237723129,-0.6196791073386336,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1981,Stop-Loss ,0.1178552638819112,-0.2519983761580962,-0.49776299818724357,-0.3460982134584124,1.636977561778347,-0.004706299132510525,-0.6177021695945376,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1982,Abandon ,-1.304534241482652,-0.2519983761580962,-0.564642076164241,-0.38190364547197475,0.906751196776161,-0.5804112805327252,-0.6203845111843707,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1983,Brokedown Palace ,0.028955919796626303,-0.2519983761580962,-0.49140649768090017,-0.3948651125392976,-0.5165713790755578,-0.5966283222623087,-0.6288205795667727,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1984,The Possession ,-0.4155408006297998,-0.5097136799302142,-0.2980221938148382,0.44936837460433604,-0.4280803504202459,0.9764247255072919,-0.08494304638778458,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1985,Mrs. Winterbourne ,-0.14884276837394428,-0.2519983761580962,-0.5798610052611592,-0.370481662998855,-0.2940409950108691,-1.0020543655018965,-0.629438451039582,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1986,Straw Dogs ,-0.5044401447150855,-0.2519983761580962,-0.43419799312380974,-0.0472395590095661,0.027052159928677277,0.376394181512702,-0.6258908523616389,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1987,The Hoax ,0.2956539520524818,-0.2519983761580962,-0.5193316366574856,-0.37758315644953383,-0.488911669099492,-0.01281481999730228,-0.6700545177818104,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1988,Stone Cold ,-0.4155408006297998,-0.4394276879923638,-0.5845876338427992,-0.3948651125392976,-0.5165212709053113,-0.9452947194483542,-0.6403651626054162,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1989,The Road ,0.8290500165641927,-0.2519983761580962,0.5864006415933999,1.1942802750251893,0.6351148058699062,1.7143001242033415,-0.7690511637023838,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1991,Underclassman ,-2.015728994164934,-0.2519983761580962,-0.5852463737457002,-0.38463498910685123,-0.4372501455753547,-0.9128606359891871,-0.6909986527272953,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1992,Say It Isn't So ,-1.304534241482652,-0.2519983761580962,-0.5411040091183156,-0.3802151784976875,-0.4248233193542236,-0.4587834675608488,-0.6929237096240412,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1995,Tank Girl ,-1.0378362092267965,-0.2519983761580962,-0.4500009596604134,-0.3948651125392976,-0.06158919323737415,-0.6777135309102262,-0.7131737622094242,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1996,King's Ransom ,-2.015728994164934,-0.4862850159509307,-0.5964245786959579,-0.3907432666903022,-0.29569456462900345,-0.9777288029075212,-0.7139744505783515,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1998,BloodRayne ,-3.0825211231883567,-0.2519983761580962,-0.4103543250920025,-0.34833294915967494,-0.3989173953367852,-0.004706299132510525,-0.7482303939107162,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2001,Cirque du Soleil: Worlds Away ,0.3845532961377667,,-0.5701361027770955,-0.3948651125392976,-0.5187260303961572,-0.5723027596679334,-0.5956153035638678,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2002,Without Limits ,0.7401506724789079,-0.2519983761580962,-0.5786861392487689,-0.348084645192868,-0.3277136854165144,-0.9371861985835624,-0.7590022158411801,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2005,Bad Lieutenant: Port of Call New Orleans ,0.2956539520524818,-0.36914169605451347,-0.17730980439149038,-0.09690035237095632,0.14620938877484477,1.10616105934396,-0.7461674853779179,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2008,Love Ranch ,-0.5933394888003704,-0.2519983761580962,-0.6020883836343023,-0.36328084796145343,-0.3851877566892453,-0.7669072604229356,-0.7679606759751729,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011,The Counselor ,-0.9489368651415115,-0.2519983761580962,-0.06921534011855496,0.7969939281340676,0.8471224741828307,1.5602382277722984,-0.5332422136304651,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015,Red Sky ,-2.015728994164934,-0.2519983761580962,-0.6109915590229947,-0.3731633458403701,-0.4352959269357413,-1.1074651367441892,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016,Dangerous Liaisons ,1.184647392905334,-0.5097136799302142,-0.25946893166258245,-0.3948651125392976,1.233155817761836,-0.7506902186933521,-0.28602934858464785,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018,Star Trek IV: The Voyage Home ,0.8290500165641927,-0.2519983761580962,-0.1998767394156133,-0.3948651125392976,0.2283867879790982,-0.30472157112980547,0.7598574696229645,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019,Rocky Balboa ,0.7401506724789079,-0.2754270401373797,0.4826932492511245,-0.3948651125392976,0.21145022643578257,1.1467036636679186,0.20990151167422627,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020,Point Break ,-0.9489368651415115,1.6222947421845797,-0.3877398521367424,1.4425842418321404,-0.34720576364240135,0.1574641181633246,-0.36867867552464395,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021,Scream 2 ,-0.23774211245923,-0.2754270401373797,0.2301378033853084,-0.3948651125392976,-0.42943327101690126,0.4169367858366608,0.6430348238873942,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022,Jane Got a Gun ,-0.5044401447150855,-0.2519983761580962,-0.5580139303371137,-0.3948651125392976,0.5272820234994469,-0.16687671642834565,-0.7487488538163105,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023,Think Like a Man Too ,-0.5933394888003704,-0.2754270401373797,-0.5143809006861989,-0.24588273245512696,-0.30371187186844284,-0.7425816978285603,0.1389750672289107,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,The Whole Nine Yards ,0.2956539520524818,-0.2754270401373797,-0.0046112917031227475,-0.3948651125392976,0.3352675151148742,-0.1182255912395951,0.028553076379486557,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025,Footloose ,0.1178552638819112,-0.6455999310100582,-0.2688882331607644,-0.3948651125392976,-0.44742210413539335,-0.6777135309102262,0.3455756997794818,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2026,Old School ,0.7401506724789079,-0.2754270401373797,0.6397585737283784,-0.3948651125392976,-0.0283674763639473,-0.16687671642834565,0.2704041722733443,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2027,The Fisher King ,1.0957480488200482,-0.2754270401373797,-0.1886509965342184,0.20106440779738496,0.10301614602236521,-0.4831090301552241,-0.1857046589365538,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2028,I Still Know What You Did Last Summer ,-1.5712322737385083,-0.2754270401373797,-0.2421379601965693,-0.3506173456542989,1.9520076281180676,-0.15065967469876212,-0.21228621053523794,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2029,Return to Me ,0.4734526402230524,-0.2754270401373797,-0.5065099775164853,-0.3948651125392976,-0.34800749436634526,-0.30472157112980547,-0.31444043553071044,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2030,Zack and Miri Make a Porno ,0.2067546079671961,-0.2754270401373797,0.39919626877517167,-0.3948651125392976,-0.513765321541754,0.8385798708058321,-0.3313046249472239,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2032,The Men Who Stare at Goats ,-0.14884276837394428,-0.2519983761580962,0.12609085439205317,0.35004678788155563,1.0814783864256925,1.0331843715608342,-0.31787299285646686,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2033,Double Take ,-0.9489368651415115,-0.2754270401373797,-0.5814705037868039,-0.384734310693574,-0.41760774283872826,-0.7993413438821025,-0.7695597103366891,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2034,"Girl, Interrupted ",0.8290500165641927,-0.2754270401373797,0.23339754723471526,-0.3948651125392976,0.12736871676216227,-0.08579150778042809,-0.36729879277792205,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2035,Win a Date with Tad Hamilton! ,-0.6822388328856561,-0.2754270401373797,-0.46321650451655044,-0.3513622575547198,-0.3111779892351707,-0.4831090301552241,-0.5333070054331085,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2036,Muppets from Space ,-0.14884276837394428,-0.2754270401373797,-0.5189513332083882,-0.36412508144859707,-0.38323353804963195,-0.5966283222623087,-0.5427011475660258,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037,The Wiz ,-1.0378362092267965,-0.2754270401373797,-0.5443637529677224,-0.3948651125392976,-0.47267662193962734,-0.9047521151243954,-0.5885862922822552,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2038,Ready to Rumble ,-0.9489368651415115,-0.2754270401373797,-0.53883577068977,-0.36258559685439395,-0.2966466198636869,-0.7506902186933521,-0.5973366016046138,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2039,Play It to the Bone ,-0.8600375210562259,-0.2754270401373797,-0.5497627037183026,-0.3872670111550049,-0.4694195908736051,-0.5723027596679334,-0.6523434896054185,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2040,I Don't Know How She Does It ,-1.304534241482652,-0.2754270401373797,-0.5067272937731124,-0.3948651125392976,-0.2716426429106854,0.20611524335207512,-0.6354443876272913,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2041,Piranha 3D ,-0.771138176970941,-0.2754270401373797,-0.12564286437839164,0.25072520115877517,-0.25826376145487095,1.7953853328512592,-0.42123086466463644,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2042,Beyond the Sea ,0.2956539520524818,-0.2988557041166631,-0.5312840307719774,-0.3948651125392976,0.6412781108102252,-0.2479619250762632,-0.6841663174018024,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2043,Meet the Deedles ,-2.1935276823355045,-0.2754270401373797,-0.60297123092685,-0.3531997069090912,0.6787089139843577,-1.01827140723148,-0.7097627045522016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2046,Faster ,0.1178552638819112,-0.2754270401373797,-0.07116439529517948,0.20106440779738496,0.19080566029422621,0.4250453067014525,-0.4460093163060458,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2048,Zombieland ,1.184647392905334,-0.28479850572909304,2.0044978742136976,0.896315514856848,0.8578456226155808,2.4440670020345996,0.2840923085158619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2050,The Waterboy ,-0.23774211245923,-0.36914169605451347,0.19284769197469784,-0.3948651125392976,0.14691090315829572,-0.288504529400222,1.4817293364355528,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2051,Star Wars: Episode V - The Empire Strikes Back ,2.162540177843472,-0.41599902401308037,5.070979660148849,0.44936837460433604,0.08778326226743043,0.6439753700508299,3.2757595428148036,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2052,Bad Boys ,0.3845532961377667,-0.3925703600337969,0.5524721410274901,-0.3948651125392976,0.00610694476564195,-0.653387968315851,0.14768706196687847,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2053,The Naked Gun 2½: The Smell of Fear ,0.3845532961377667,-0.2988557041166631,-0.05286229180736388,-0.3948651125392976,-0.3529682032207484,-0.815558385611686,0.44220445419092325,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2054,Final Destination ,0.2956539520524818,-0.2988557041166631,0.6112358150460684,-0.3948651125392976,-0.3781225046844894,0.5466731196733289,-0.02666256196975323,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2055,The Ides of March ,0.6512513283936222,-0.5448566758991393,0.6628076791968928,0.6976723414112871,2.3142896990002337,2.2494625012795977,-0.19871261370712012,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2056,Pitch Black ,0.6512513283936222,-0.2988557041166631,0.6988685955309561,-0.14656114573234652,0.2658175911532307,0.5709986822677041,-0.22279790320770337,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2057,Someone Like You... ,-0.23774211245923,-0.2988557041166631,-0.484506706532989,-0.3948651125392976,0.4964153906276053,-0.4182408632368901,-0.3886751658714056,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2058,Her ,1.4513454251611895,-0.2988557041166631,1.7933547575013877,6.954932304946454,0.4243097336428976,3.490066193592736,-0.41352064015006634,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2060,Joy Ride ,0.2067546079671961,-0.2988557041166631,-0.2556047769744314,-0.3948651125392976,0.6188797587100415,-0.02903186172688579,-0.4634757613531131,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2062,Anywhere But Here ,-0.23774211245923,-0.2988557041166631,-0.5179394543884681,-0.36318152637473067,0.5586497380737534,-0.8723180316652284,-0.5097595422710595,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2063,Chasing Liberty ,-0.23774211245923,-0.2988557041166631,-0.41399437239050685,-0.3948651125392976,-0.5041946610246734,-0.6371709265862675,-0.5998866686449141,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2064,The Crew ,-0.6822388328856561,-0.2988557041166631,-0.5917726525775335,-0.3872670111550049,-0.470121105257056,-0.7344731769637686,-0.5883178531653422,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2066,Jaws: The Revenge ,-3.171420467273642,-0.2988557041166631,-0.40891460489184783,-0.3948651125392976,-0.42772959322852044,-0.5155431136143911,-0.4803488043944767,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2067,Marvin's Room ,0.2956539520524818,-0.2988557041166631,-0.48142353214209166,-0.3452043191779074,2.6208013763980498,-0.7993413438821025,-0.5916187215356506,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2068,The Longshots ,-1.1267355533120822,-0.2988557041166631,-0.5967980910120357,-0.37619265423541487,-0.42281899254436384,-0.783124302152519,-0.6093829272320085,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2070,Harley Davidson and the Marlboro Man ,-0.3266414565445149,-0.2988557041166631,-0.5200650790236021,-0.3948651125392976,-0.3617872411841317,-0.9209691568539788,-0.6661813287928431,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2071,In the Valley of Elah ,0.7401506724789079,,-0.2101041857431273,-0.3948651125392976,0.6692885779780166,0.7169520578339558,-0.6753436035537009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2075,Rogue             ,0.3845532961377667,,-0.6062581393083353,-0.368445570471038,-0.3815799684314976,-1.115573657608981,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
